DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AM,2009,25.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AM,2015,26.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AM,2017,26.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AM,2018,26.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2009,29.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2011,30.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2012,30.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2013,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2014,30.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2015,31.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2016,31.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2017,31.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2018,31.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AT,2019,32.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AZ,2009,24.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AZ,2014,24.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AZ,2017,23.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AZ,2018,23.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,AZ,2019,24.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BE,2009,29.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BE,2010,29.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BE,2011,,b
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BE,2017,31.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BE,2020,32.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2009,26.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2010,26.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2011,26.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2013,26.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2014,26.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2015,27.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2016,27.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2017,27.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2018,27.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2019,27.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BG,2020,28.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BY,2011,24.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BY,2012,24.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BY,2013,24.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BY,2014,24.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BY,2015,24.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BY,2016,24.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BY,2017,24.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,BY,2018,25.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2009,29.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2010,29.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2011,29.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2012,29.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2013,30.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2014,30.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2015,30.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2016,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2017,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2018,30.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2019,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CH,2020,30.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2009,27.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2010,27.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2011,28.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2012,28.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2013,28.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2014,28.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2015,28.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2016,29.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2017,29.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2018,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2019,29.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,CZ,2020,29.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DE,2009,29.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DE,2011,30.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DE,2013,30.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DE,2014,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DE,2015,30.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DE,2016,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DE,2017,31.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2009,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2010,31.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2011,31.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2012,31.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2013,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2014,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2015,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2016,32.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2017,32.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2018,32.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2019,32.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,DK,2020,33.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2009,27.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2010,28.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2011,28.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2012,28.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2013,28.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2014,29.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2015,29.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2016,29.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2017,29.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EE,2018,29.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2009,29.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2010,29.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2011,29.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2012,29.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2013,29.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2014,29.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2015,30.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2016,30.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2017,30.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2018,30.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2019,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,EL,2020,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2009,30.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2010,30.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2011,31.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2012,31.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2013,32.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2014,32.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2015,32.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2016,33.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2017,33.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2018,33.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2019,33.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ES,2020,34.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2009,30.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2010,30.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2011,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2013,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2014,30.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2015,31.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2016,31.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2017,31.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2018,31.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FI,2019,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2009,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2010,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2011,30.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2013,31.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2014,32.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2015,32.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2016,32.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2017,32.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FR,2018,33.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FX,2009,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FX,2010,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,FX,2011,30.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,GE,2014,28.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,GE,2015,28.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,GE,2016,28.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,GE,2017,27.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,GE,2018,27.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,GE,2019,27.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2009,26.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2010,27.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2011,27.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2012,27.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2013,27.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2014,27.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2015,27.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2016,28.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2017,28.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2018,28.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2019,28.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HR,2020,28.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2009,28.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2010,28.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2011,28.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2012,,b
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2013,29.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2014,29.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2015,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2016,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2017,29.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2018,29.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2019,29.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,HU,2020,29.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IE,2009,31.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IE,2010,31.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IE,2013,31.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IE,2014,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IE,2015,32.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IE,2016,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IS,2009,32.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IS,2010,32.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IS,2011,32.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2009,30.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2010,30.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2011,30.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2013,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2014,31.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2016,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2017,32.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2018,32.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2019,32.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,IT,2020,33.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LI,2011,30.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LI,2012,31.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2009,26.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2010,26.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2011,26.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2013,27.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2014,27.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2015,27.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2016,27.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2017,27.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2018,28.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2019,28.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LT,2020,28.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2009,29.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2010,30.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2011,30.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2013,29.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2014,30.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2015,32.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2016,31.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2017,31.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LU,2019,32.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2009,26.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2010,27.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2011,27.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2012,27.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2013,27.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2014,28.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2015,28.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2016,28.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2017,28.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2018,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2019,29.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,LV,2020,29.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2009,26.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2011,27.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2013,28.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2014,28.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2015,28.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2016,28.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2017,28.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2018,28.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2019,28.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,ME,2020,28.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2009,25.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2010,25.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2011,25.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2013,25.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2014,25.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2016,26.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2017,26.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2018,26.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2019,26.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MK,2020,26.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MT,2009,28.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MT,2010,28.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,MT,2011,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2009,29.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2010,29.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2011,30.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2013,30.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2014,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2015,30.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2016,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2017,31.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2018,31.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2019,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NL,2020,31.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2009,30.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2010,30.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2011,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2012,31.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2013,31.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2014,31.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2015,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2016,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2017,32.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2018,30.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2019,33.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,NO,2020,34.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,PL,2009,25.9,b
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,PL,2010,26.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,PL,2011,26.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,PL,2012,26.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,PL,2013,26.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,PL,2014,26.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,FAGEMAR1,PL,2015,26.9,
